1.7528 	WARNING 	User requested fullscreen with size [2560 1700], but screen is actually [2560, 1440]. Using actual size
8.9212 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
8.9212 	EXP 	Sound  started
8.9383 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
8.9384 	EXP 	Sound  started
8.9545 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
8.9545 	EXP 	Sound  started
8.9704 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
8.9705 	EXP 	Sound  started
8.9863 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
8.9863 	EXP 	Sound  started
9.0037 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.0037 	EXP 	Sound  started
9.0199 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.0199 	EXP 	Sound  started
9.0361 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.0361 	EXP 	Sound  started
9.0531 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.0531 	EXP 	Sound  started
9.0865 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.0865 	EXP 	Sound  started
9.1034 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.1034 	EXP 	Sound  started
9.1202 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.1202 	EXP 	Sound  started
9.1373 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.1374 	EXP 	Sound  started
9.1534 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.1534 	EXP 	Sound  started
9.1695 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.1695 	EXP 	Sound  started
9.1867 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.1867 	EXP 	Sound  started
9.2038 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.2038 	EXP 	Sound  started
9.2202 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.2202 	EXP 	Sound  started
9.2363 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.2363 	EXP 	Sound  started
9.2534 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.2534 	EXP 	Sound  started
9.2695 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.2696 	EXP 	Sound  started
9.2869 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.2869 	EXP 	Sound  started
9.3032 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.3032 	EXP 	Sound  started
9.3203 	DATA 	Mouse: Left button down, pos=(985,910)
9.3211 	EXP 	Set  sound=bad.wav
9.3211 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.3212 	EXP 	Sound  started
9.3225 	EXP 	Imported images.csv as conditions, 5 conditions, 4 params
9.3228 	EXP 	Created sequence: sequential, trialTypes=5, nReps=1, seed=None
9.3239 	EXP 	New trial (rep=0, index=0): {'color': u'Red', 'verb': u'On', 'names': u'mountie', 'object': u'Stool'}
9.3532 	EXP 	MovieStim: autoDraw = None
9.3532 	EXP 	MovieStim: autoDraw = None
9.3532 	EXP 	Set image_2 image=images/mountieOnRedStool.png
9.3532 	EXP 	ImageStim: autoDraw = None
9.4534 	DATA 	Mouse: Left button up, pos=(985,910)
9.7703 	DATA 	Mouse: Left button down, pos=(985,910)
9.7715 	EXP 	New trial (rep=0, index=1): {'color': u'Red', 'verb': u'With', 'names': u'hunter', 'object': u'Stool'}
9.7868 	EXP 	ImageStim: autoDraw = None
9.7868 	EXP 	Set image_2 image=images/hunterWithRedStool.png
9.7868 	EXP 	ImageStim: autoDraw = None
9.8877 	DATA 	Mouse: Left button up, pos=(985,910)
10.0208 	DATA 	Mouse: Left button down, pos=(985,910)
10.0217 	EXP 	New trial (rep=0, index=2): {'color': u'Red', 'verb': u'On', 'names': u'hunter', 'object': u'Stool'}
10.0374 	EXP 	ImageStim: autoDraw = None
10.0374 	EXP 	Set image_2 image=images/hunterOnRedStool.png
10.0374 	EXP 	ImageStim: autoDraw = None
10.1046 	DATA 	Mouse: Left button up, pos=(985,910)
10.2546 	DATA 	Mouse: Left button down, pos=(985,910)
10.2556 	EXP 	New trial (rep=0, index=3): {'color': u'Blue', 'verb': u'Nextto', 'names': u'hunter', 'object': u'Stool'}
10.2875 	EXP 	ImageStim: autoDraw = None
10.2875 	EXP 	Set image_2 image=images/hunterNexttoBlueStool.png
10.2875 	EXP 	ImageStim: autoDraw = None
10.3709 	DATA 	Mouse: Left button up, pos=(985,910)
10.5233 	DATA 	Mouse: Left button down, pos=(985,910)
10.5243 	EXP 	New trial (rep=0, index=4): {'color': u'Red', 'verb': u'On', 'names': u'mountie', 'object': u'Skateboard'}
10.5366 	EXP 	ImageStim: autoDraw = None
10.5366 	EXP 	Set image_2 image=images/mountieOnRedSkateboard.png
10.5366 	EXP 	ImageStim: autoDraw = None
10.6398 	DATA 	Mouse: Left button up, pos=(985,910)
10.9393 	DATA 	Mouse: Left button down, pos=(985,910)
