2.1737 	WARNING 	User requested fullscreen with size [2560 1700], but screen is actually [2560, 1440]. Using actual size
18.7471 	EXP 	Set image_2 image=images/hunterOnRedStool.png
18.7471 	EXP 	ImageStim: autoDraw = None
18.8310 	DATA 	Mouse: Left button up, pos=(968,878)
19.0142 	DATA 	Mouse: Left button down, pos=(968,878)
19.0152 	EXP 	New trial (rep=0, index=3): {'color': u'Blue', 'verb': u'Nextto', 'names': u'hunter', 'object': u'Stool'}
19.0476 	EXP 	ImageStim: autoDraw = None
19.0476 	EXP 	Set image_2 image=images/hunterNexttoBlueStool.png
19.0476 	EXP 	ImageStim: autoDraw = None
19.1313 	DATA 	Mouse: Left button up, pos=(968,878)
19.3145 	DATA 	Mouse: Left button down, pos=(968,878)
19.3154 	EXP 	New trial (rep=0, index=4): {'color': u'Red', 'verb': u'On', 'names': u'mountie', 'object': u'Skateboard'}
19.3285 	EXP 	ImageStim: autoDraw = None
19.3285 	EXP 	Set image_2 image=images/mountieOnRedSkateboard.png
19.3285 	EXP 	ImageStim: autoDraw = None
19.4312 	DATA 	Mouse: Left button up, pos=(968,878)
19.6154 	DATA 	Mouse: Left button down, pos=(968,878)
